case_id,branch,source_dataset,ct_shape,mask_shape,ct_sx,ct_sy,ct_sz,hu_min,hu_max,hu_p01,hu_p05,hu_p50,hu_p95,hu_p99,looks_like_HU,needs_offset_fix,mask_empty,ct_reader_backend,mask_reader_backend,recommendation,status,error
0a2f2793e1,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1685.0,-1015.0,-1011.0,-989.0,429.0,1280.0,True,False,True,sitk,sitk,keep_original,ok,
0a2f87e000,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.4375,0.4375,5.0,-1024.0,2706.0,-1008.0,-1005.0,-965.0,390.0,962.0,True,False,True,sitk,sitk,keep_original,ok,
0a366606fc,normal,RSNA-Normal,"(44, 512, 512)","(44, 512, 512)",0.4882810115814209,0.4882810115814209,3.9600930213928223,-3024.0,1977.0,-3024.0,-3024.0,-989.0,399.0,1513.0,True,False,True,sitk,sitk,resample_to_5mm,ok,
0a477b6cb6,normal,RSNA-Normal,"(31, 512, 512)","(31, 512, 512)",0.42578125,0.42578125,5.0,-1024.0,1567.0,-1010.0,-1006.0,-910.0,515.0,1045.570000000007,True,False,True,sitk,sitk,keep_original,ok,
0a53c06c36,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.48828125,0.48828125,5.0,-1022.0,1605.0,-1010.0,-1006.0,-981.0,438.0,951.0,True,False,True,sitk,sitk,keep_original,ok,
0a56790fca,normal,RSNA-Normal,"(30, 512, 512)","(30, 512, 512)",0.439453125,0.439453125,5.0,-1024.0,1596.0,-1010.0,-1006.0,-858.0,562.0,1179.0,True,False,True,sitk,sitk,keep_original,ok,
0a5fb67407,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.39453125,0.39453125,5.0,-1023.0,1572.0,-1008.0,-1005.0,-951.0,486.0,1024.0,True,False,True,sitk,sitk,keep_original,ok,
0a60e00859,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.451171875,0.451171875,5.0,-1022.0,1578.0,-1009.0,-1005.0,-955.0,566.0,1063.0,True,False,True,sitk,sitk,keep_original,ok,
0a69c437f0,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.48828125,0.48828125,5.0,-1020.0,1561.0,-1010.0,-1006.0,-970.0,447.0,1028.0,True,False,True,sitk,sitk,keep_original,ok,
0a72528c9e,normal,RSNA-Normal,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,4.079146385192871,-3024.0,3071.0,-3024.0,-3024.0,-1007.0,260.0,1145.0,True,False,True,sitk,sitk,keep_original,ok,
0a917a8002,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.396484375,0.396484375,5.0,-1023.0,1652.0,-1009.0,-1005.0,-850.0,643.0,1288.570000000007,True,False,True,sitk,sitk,keep_original,ok,
0a966bd281,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2257.0,-1024.0,-1024.0,-983.0,345.0,1083.0,True,False,True,sitk,sitk,keep_original,ok,
0a97415c4b,normal,RSNA-Normal,"(36, 512, 512)","(36, 512, 512)",0.4609375,0.4609375,5.0,-1024.0,1809.0,-1013.0,-1006.0,-967.0,674.0,1275.570000000007,True,False,True,sitk,sitk,keep_original,ok,
0aa094d75f,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.431640625,0.431640625,5.0,-1023.0,1556.0,-1017.0,-1011.0,-936.0,549.0,1072.0,True,False,True,sitk,sitk,keep_original,ok,
0ab84103d9,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.48828125,0.48828125,5.0,-1022.0,2504.0,-1010.0,-1006.0,-966.0,447.0,1021.0,True,False,True,sitk,sitk,keep_original,ok,
0ac0361a12,normal,RSNA-Normal,"(37, 512, 512)","(37, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1644.0,-1015.0,-1011.0,-990.0,415.0,982.570000000007,True,False,True,sitk,sitk,keep_original,ok,
0ac451d9c8,normal,RSNA-Normal,"(36, 512, 512)","(36, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2724.0,-1010.0,-1006.0,-979.0,370.0,1031.0,True,False,True,sitk,sitk,keep_original,ok,
0ad8628a85,normal,RSNA-Normal,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,4.02817964553833,-3024.0,1943.0,-3024.0,-3024.0,-979.0,363.0,1303.0,True,False,True,sitk,sitk,keep_original,ok,
0ae0cf9930,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1942.0,-1011.0,-1006.0,-962.0,720.0,1203.0,True,False,True,sitk,sitk,keep_original,ok,
0ae13c7216,normal,RSNA-Normal,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.0,-3024.0,2004.0,-3024.0,-3024.0,-976.0,783.0,1495.0,True,False,True,sitk,sitk,keep_original,ok,
0ae5fe0e7e,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.423828125,0.423828125,5.0,-1024.0,1596.0,-1013.0,-1006.0,-929.0,561.0,1170.0,True,False,True,sitk,sitk,keep_original,ok,
0ae6854201,normal,RSNA-Normal,"(39, 512, 512)","(39, 512, 512)",0.474609375,0.474609375,5.0,-1024.0,1562.0,-1011.0,-1005.0,-967.0,446.0,1007.0,True,False,True,sitk,sitk,keep_original,ok,
0aebc15bde,normal,RSNA-Normal,"(38, 512, 512)","(38, 512, 512)",0.48828125,0.48828125,5.0,-1023.0,2608.0,-1012.0,-1009.0,-899.0,296.0,714.0,True,False,True,sitk,sitk,keep_original,ok,
0aeffd17f8,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.421875,0.421875,5.0,-1022.0,1889.0,-1011.0,-1006.0,-926.0,509.0,1061.0,True,False,True,sitk,sitk,keep_original,ok,
0b158cb563,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.085014820098877,-3024.0,2132.0,-3024.0,-3024.0,-993.0,573.0,1317.0,True,False,True,sitk,sitk,keep_original,ok,
0b1e9b4ac2,normal,RSNA-Normal,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,3.977153778076172,-3024.0,1944.0,-3024.0,-3024.0,-989.0,544.0,1448.570000000007,True,False,True,sitk,sitk,resample_to_5mm,ok,
0b2efaf74d,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2219.0,-1009.0,-1006.0,-989.0,373.0,996.0,True,False,True,sitk,sitk,keep_original,ok,
0b330a65ae,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1655.0,-1009.0,-1006.0,-990.0,390.0,1116.0,True,False,True,sitk,sitk,keep_original,ok,
0b36b87829,normal,RSNA-Normal,"(37, 512, 512)","(37, 512, 512)",0.4609375,0.4609375,5.0,-1022.0,1887.0,-1010.0,-1005.0,-970.0,337.0,974.0,True,False,True,sitk,sitk,keep_original,ok,
0b41da0a1f,normal,RSNA-Normal,"(38, 512, 512)","(38, 512, 512)",0.4765625,0.4765625,5.0,-1024.0,1527.0,-1010.0,-1005.0,-971.0,346.0,677.0,True,False,True,sitk,sitk,keep_original,ok,
0b5c6aea22,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2158.0,-1010.0,-1006.0,-960.0,697.0,1202.0,True,False,True,sitk,sitk,keep_original,ok,
0b6ee3197d,normal,RSNA-Normal,"(38, 512, 512)","(38, 512, 512)",0.5546875,0.5546875,5.0,-1024.0,2364.0,-1024.0,-1014.0,-973.0,230.0,907.0,True,False,True,sitk,sitk,keep_original,ok,
0b73424e03,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.408203125,0.408203125,5.0,-1022.0,1822.0,-1011.0,-1006.0,-889.0,474.0,1093.0,True,False,True,sitk,sitk,keep_original,ok,
0b86d9d13a,normal,RSNA-Normal,"(29, 512, 512)","(29, 512, 512)",0.408203125,0.408203125,5.0,-1024.0,1651.0,-1012.0,-1007.0,-934.0,884.0,1413.0,True,False,True,sitk,sitk,keep_original,ok,
0b8db6258a,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.392578125,0.392578125,5.0,-1024.0,2976.0,-1013.0,-1007.0,-870.0,714.8499999999767,1234.0,True,False,True,sitk,sitk,keep_original,ok,
0b8f8d3775,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2976.0,-1014.0,-1011.0,-988.0,492.0,1092.0,True,False,True,sitk,sitk,keep_original,ok,
0b8fcb7cc4,normal,RSNA-Normal,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.228717803955078,-3024.0,2087.0,-3024.0,-3024.0,-986.0,348.0,1256.0,True,False,True,sitk,sitk,keep_original,ok,
0b90ddbb57,normal,RSNA-Normal,"(36, 512, 512)","(36, 512, 512)",0.4882810115814209,0.4882810115814209,3.9392285346984863,-3024.0,1946.0,-3024.0,-3024.0,-992.0,225.0,1313.0,True,False,True,sitk,sitk,resample_to_5mm,ok,
0b937b4d43,normal,RSNA-Normal,"(38, 512, 512)","(38, 512, 512)",0.48828125,0.48828125,5.0,-1021.0,2867.0,-1008.0,-1005.0,-977.0,393.0,1036.570000000007,True,False,True,sitk,sitk,keep_original,ok,
0b96f23eb9,normal,RSNA-Normal,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,4.0966410636901855,-3024.0,2005.0,-3024.0,-3024.0,-965.0,729.0,1516.0,True,False,True,sitk,sitk,keep_original,ok,
0b995dd667,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.458984375,0.458984375,5.0,-1024.0,1634.0,-1012.0,-1006.0,-983.0,339.0,885.0,True,False,True,sitk,sitk,keep_original,ok,
0b9e3481e9,normal,RSNA-Normal,"(38, 512, 512)","(38, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2734.0,-1015.0,-1012.0,-991.0,388.0,1002.0,True,False,True,sitk,sitk,keep_original,ok,
0babb7adf3,normal,RSNA-Normal,"(38, 512, 512)","(38, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1749.0,-1013.0,-1009.0,-971.0,487.0,1118.0,True,False,True,sitk,sitk,keep_original,ok,
0bb06bf222,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.41015625,0.41015625,5.0,-1024.0,1642.0,-1011.0,-1007.0,-956.0,786.0,1326.570000000007,True,False,True,sitk,sitk,keep_original,ok,
0bb7d23c5f,normal,RSNA-Normal,"(28, 512, 512)","(28, 512, 512)",0.42578125,0.42578125,5.0,-1022.0,1510.0,-1009.0,-1005.0,-914.0,481.8499999999767,877.0,True,False,True,sitk,sitk,keep_original,ok,
0bbaee35d8,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.4375,0.4375,5.0,-1024.0,1737.0,-1011.0,-1006.0,-885.0,730.0,1365.0,True,False,True,sitk,sitk,keep_original,ok,
0bc4f8acba,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.41796875,0.41796875,5.0,-1024.0,1712.0,-1010.0,-1005.0,-941.0,513.0,1097.0,True,False,True,sitk,sitk,keep_original,ok,
0bc6b00f40,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.44140625,0.44140625,5.0,-1022.0,1749.0,-1009.0,-1005.0,-957.0,393.0,932.0,True,False,True,sitk,sitk,keep_original,ok,
0bc89d684a,normal,RSNA-Normal,"(37, 512, 512)","(37, 512, 512)",0.4453125,0.4453125,5.0,-1018.0,1422.0,-1007.0,-1004.0,-967.0,314.0,547.0,True,False,True,sitk,sitk,keep_original,ok,
0bca30649a,normal,RSNA-Normal,"(38, 512, 512)","(38, 512, 512)",0.50390625,0.50390625,5.0,-1024.0,2976.0,-1013.0,-1011.0,-993.0,347.0,903.0,True,False,True,sitk,sitk,keep_original,ok,
0bcf3ade01,normal,RSNA-Normal,"(31, 512, 512)","(31, 512, 512)",0.447265625,0.447265625,5.0,-1023.0,2117.0,-1009.0,-1006.0,-960.0,446.0,872.0,True,False,True,sitk,sitk,keep_original,ok,
0bd3f66915,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.48828125,0.48828125,5.0,-1023.0,1749.0,-1013.0,-1011.0,-975.0,374.0,731.0,True,False,True,sitk,sitk,keep_original,ok,
0bd77b6c3d,normal,RSNA-Normal,"(37, 512, 512)","(37, 512, 512)",0.443359375,0.443359375,5.0,-1024.0,1651.0,-1012.0,-1006.0,-955.0,524.0,961.0,True,False,True,sitk,sitk,keep_original,ok,
0bdf15892b,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.0,-3024.0,1978.0,-3024.0,-3024.0,-986.0,555.8499999999767,1308.0,True,False,True,sitk,sitk,keep_original,ok,
0be5c0d1b3,normal,RSNA-Normal,"(47, 512, 512)","(47, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1571.0,-1009.0,-1005.0,-974.0,359.0,1019.0,True,False,True,sitk,sitk,keep_original,ok,
0bf476cba4,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.408203125,0.408203125,5.0,-1022.0,1737.0,-1010.0,-1006.0,-955.0,508.0,1081.0,True,False,True,sitk,sitk,keep_original,ok,
0c122b1300,normal,RSNA-Normal,"(36, 512, 512)","(36, 512, 512)",0.439453125,0.439453125,5.0,-1024.0,1554.0,-1011.0,-1006.0,-995.0,451.0,978.0,True,False,True,sitk,sitk,keep_original,ok,
0c1423fef0,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.486328125,0.486328125,5.0,-1024.0,1479.0,-1008.0,-1005.0,-958.0,434.0,838.0,True,False,True,sitk,sitk,keep_original,ok,
0c17878937,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.41796875,0.41796875,5.0,-1024.0,1628.0,-1010.0,-1006.0,-673.0,798.0,1315.0,True,False,True,sitk,sitk,keep_original,ok,
0c17d24cd9,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4140625,0.4140625,5.0,-1024.0,1707.0,-1009.0,-1006.0,-895.0,515.0,1094.0,True,False,True,sitk,sitk,keep_original,ok,
0c241d79df,normal,RSNA-Normal,"(36, 512, 512)","(36, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1824.0,-1009.0,-1006.0,-980.0,325.0,995.0,True,False,True,sitk,sitk,keep_original,ok,
0c345683ff,normal,RSNA-Normal,"(38, 512, 512)","(38, 512, 512)",0.517578125,0.517578125,5.0,-1024.0,2181.0,-1017.0,-1012.0,-999.0,355.0,1071.570000000007,True,False,True,sitk,sitk,keep_original,ok,
0c38f0487c,normal,RSNA-Normal,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.1124114990234375,-3024.0,2096.0,-3024.0,-3024.0,-981.0,569.0,1483.0,True,False,True,sitk,sitk,keep_original,ok,
0c3b42bda6,normal,RSNA-Normal,"(31, 512, 512)","(31, 512, 512)",0.40625,0.40625,5.0,-1024.0,1794.0,-1011.0,-1006.0,-952.0,646.0,1291.570000000007,True,False,True,sitk,sitk,keep_original,ok,
0c3bd19908,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.51171875,0.51171875,5.0,-1023.0,1638.0,-1011.0,-1008.0,-993.0,258.0,1061.0,True,False,True,sitk,sitk,keep_original,ok,
0c681c6b3c,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2976.0,-1016.0,-1011.0,-993.0,395.0,1138.570000000007,True,False,True,sitk,sitk,keep_original,ok,
0c69b6f27e,normal,RSNA-Normal,"(39, 512, 512)","(39, 512, 512)",0.5390625,0.5390625,5.0,-1024.0,2104.0,-1010.0,-1006.0,-998.0,328.0,992.0,True,False,True,sitk,sitk,keep_original,ok,
0c6a72f666,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.0,-3024.0,1910.0,-3024.0,-3024.0,-978.0,546.0,1383.0,True,False,True,sitk,sitk,keep_original,ok,
0c717cca10,normal,RSNA-Normal,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,3.9753847122192383,-3024.0,2018.0,-3024.0,-3024.0,-981.0,483.0,1246.0,True,False,True,sitk,sitk,resample_to_5mm,ok,
0c828b6688,normal,RSNA-Normal,"(29, 512, 512)","(29, 512, 512)",0.427734375,0.427734375,5.0,-1024.0,1613.0,-1008.0,-1005.0,-934.0,455.0,979.0,True,False,True,sitk,sitk,keep_original,ok,
0c82ef1ce8,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1648.0,-1011.0,-1006.0,-973.0,556.0,1215.0,True,False,True,sitk,sitk,keep_original,ok,
0c8368835b,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.093733787536621,-3024.0,2051.0,-3024.0,-3024.0,-993.0,515.0,1055.0,True,False,True,sitk,sitk,keep_original,ok,
0c83ad615d,normal,RSNA-Normal,"(38, 512, 512)","(38, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2469.0,-1014.0,-1011.0,-977.0,332.0,850.0,True,False,True,sitk,sitk,keep_original,ok,
0c89cf0a0e,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1592.0,-1024.0,-1024.0,-984.0,426.0,1106.0,True,False,True,sitk,sitk,keep_original,ok,
0ca18c2f94,normal,RSNA-Normal,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.085017204284668,-3024.0,3071.0,-3024.0,-3024.0,-995.0,374.0,1429.0,True,False,True,sitk,sitk,keep_original,ok,
0ca467205a,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.018784046173096,-3024.0,2014.0,-3024.0,-3024.0,-995.0,373.0,1391.0,True,False,True,sitk,sitk,keep_original,ok,
0cad3c5797,normal,RSNA-Normal,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,3.9832308292388916,-3024.0,1979.0,-3024.0,-3024.0,-985.0,282.0,1173.0,True,False,True,sitk,sitk,resample_to_5mm,ok,
0cb8f37a7b,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.45703125,0.45703125,5.0,-1024.0,1618.0,-1010.0,-1006.0,-965.0,474.0,1147.0,True,False,True,sitk,sitk,keep_original,ok,
0cb96deaa4,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.111293792724609,-3024.0,2127.0,-3024.0,-3024.0,-978.0,482.0,1562.0,True,False,True,sitk,sitk,keep_original,ok,
0cd45d0749,normal,RSNA-Normal,"(30, 512, 512)","(30, 512, 512)",0.4882810115814209,0.4882810115814209,5.039915561676025,-3024.0,2099.0,-3024.0,-3024.0,-1005.0,462.0,1608.0,True,False,True,sitk,sitk,keep_original,ok,
0ce9ee99ae,normal,RSNA-Normal,"(40, 512, 512)","(40, 512, 512)",0.4882810115814209,0.4882810115814209,3.9743590354919434,-3024.0,1931.0,-3024.0,-3024.0,-979.0,301.0,1442.570000000007,True,False,True,sitk,sitk,resample_to_5mm,ok,
0cecb8a98c,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.1312761306762695,-3024.0,2092.0,-3024.0,-3024.0,-993.0,513.0,1520.570000000007,True,False,True,sitk,sitk,keep_original,ok,
0cefa7d2dc,normal,RSNA-Normal,"(31, 512, 512)","(31, 512, 512)",0.44921875,0.44921875,5.0,-1024.0,1715.0,-1014.0,-1007.0,-952.0,560.0,1137.0,True,False,True,sitk,sitk,keep_original,ok,
0cf0325c91,normal,RSNA-Normal,"(30, 512, 512)","(30, 512, 512)",0.359375,0.359375,5.0,-1024.0,1631.0,-1013.0,-1005.0,-794.0,620.0,1244.0,True,False,True,sitk,sitk,keep_original,ok,
0d05df9d22,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.48828125,0.48828125,5.0,-1021.0,1766.0,-1008.0,-1006.0,-976.0,546.0,1219.0,True,False,True,sitk,sitk,keep_original,ok,
0d0a171a3b,normal,RSNA-Normal,"(36, 512, 512)","(36, 512, 512)",0.4882810115814209,0.4882810115814209,3.9133429527282715,-3024.0,3071.0,-3024.0,-3024.0,-991.0,397.0,1339.0,True,False,True,sitk,sitk,resample_to_5mm,ok,
0d0f322d85,normal,RSNA-Normal,"(29, 512, 512)","(29, 512, 512)",0.4296875,0.4296875,5.0,-1024.0,1708.0,-1012.0,-1006.0,-909.0,518.0,954.0,True,False,True,sitk,sitk,keep_original,ok,
0d11f2e2a2,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.443359375,0.443359375,5.0,-1024.0,1939.0,-1011.0,-1006.0,-963.0,563.0,1201.570000000007,True,False,True,sitk,sitk,keep_original,ok,
0d2b1c2749,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.1024932861328125,-3024.0,2095.0,-3024.0,-3024.0,-996.0,292.0,1421.0,True,False,True,sitk,sitk,keep_original,ok,
0d2bc52926,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.48828125,0.48828125,5.0,-1023.0,1586.0,-1009.0,-1006.0,-984.0,356.0,894.0,True,False,True,sitk,sitk,keep_original,ok,
0d3922fc8b,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.41796875,0.41796875,5.0,-1024.0,1764.0,-1010.0,-1006.0,-928.0,658.0,1294.0,True,False,True,sitk,sitk,keep_original,ok,
0d4a6e0c9e,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.03750467300415,-3024.0,1981.0,-3024.0,-3024.0,-994.0,343.0,1119.0,True,False,True,sitk,sitk,keep_original,ok,
0d550f3ab5,normal,RSNA-Normal,"(29, 512, 512)","(29, 512, 512)",0.41015625,0.41015625,5.0,-1024.0,1679.0,-1011.0,-1006.0,-923.0,572.0,1147.0,True,False,True,sitk,sitk,keep_original,ok,
0d563b655a,normal,RSNA-Normal,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.17626428604126,-3024.0,2080.0,-3024.0,-3024.0,-981.0,405.0,1226.0,True,False,True,sitk,sitk,keep_original,ok,
0d5c2ec06f,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.4140625,0.4140625,5.0,-1024.0,1722.0,-1010.0,-1006.0,-916.0,852.0,1316.0,True,False,True,sitk,sitk,keep_original,ok,
0d6cca7a19,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,1832.0,-1008.0,-1005.0,-967.0,356.0,880.0,True,False,True,sitk,sitk,keep_original,ok,
0d6dc36d7b,normal,RSNA-Normal,"(38, 512, 512)","(38, 512, 512)",0.447265625,0.447265625,5.0,-1024.0,1689.0,-1014.0,-1011.0,-971.0,342.0,706.570000000007,True,False,True,sitk,sitk,keep_original,ok,
0d89a6ec85,normal,RSNA-Normal,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.201481342315674,-2048.0,3071.0,-2048.0,-2048.0,-976.0,574.0,1268.0,True,False,True,sitk,sitk,keep_original,ok,
0d8c4ba33b,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.44140625,0.44140625,5.0,-1024.0,2665.0,-1008.0,-1004.0,-957.0,530.0,1133.0,True,False,True,sitk,sitk,keep_original,ok,
0da1b039f5,normal,RSNA-Normal,"(31, 512, 512)","(31, 512, 512)",0.40234375,0.40234375,5.0,-1020.0,1399.0,-1008.0,-1005.0,-899.0,347.0,733.0,True,False,True,sitk,sitk,keep_original,ok,
0da5ea3fd9,normal,RSNA-Normal,"(35, 512, 512)","(35, 512, 512)",0.4609375,0.4609375,5.0,-1024.0,2157.0,-1011.0,-1007.0,-957.0,480.0,1106.0,True,False,True,sitk,sitk,keep_original,ok,
0db08aaf65,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.435546875,0.435546875,5.0,-1024.0,1674.0,-1011.0,-1005.0,-950.0,472.0,1003.0,True,False,True,sitk,sitk,keep_original,ok,
0dbedad48e,normal,RSNA-Normal,"(37, 512, 512)","(37, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2172.0,-1024.0,-1024.0,-978.0,392.0,1149.0,True,False,True,sitk,sitk,keep_original,ok,
0dd44db24b,normal,RSNA-Normal,"(29, 512, 512)","(29, 512, 512)",0.474609375,0.474609375,5.0,-1024.0,1847.0,-1010.0,-1006.0,-969.0,331.0,739.570000000007,True,False,True,sitk,sitk,keep_original,ok,
0dde630c9e,normal,RSNA-Normal,"(32, 512, 512)","(32, 512, 512)",0.4882810115814209,0.4882810115814209,5.093733787536621,-3024.0,2142.0,-3024.0,-3024.0,-996.0,275.0,1229.0,True,False,True,sitk,sitk,keep_original,ok,
0de70d849c,normal,RSNA-Normal,"(31, 512, 512)","(31, 512, 512)",0.4375,0.4375,5.0,-1024.0,1644.0,-1012.0,-1006.0,-934.0,740.0,1323.570000000007,True,False,True,sitk,sitk,keep_original,ok,
0e095aa8cc,normal,RSNA-Normal,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.032483100891113,-3024.0,2091.0,-3024.0,-3024.0,-988.0,398.0,1092.0,True,False,True,sitk,sitk,keep_original,ok,
0e1ed92e95,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.419921875,0.419921875,5.0,-1024.0,2577.0,-1011.0,-1005.0,-937.0,449.0,895.0,True,False,True,sitk,sitk,keep_original,ok,
0e220636bc,normal,RSNA-Normal,"(33, 512, 512)","(33, 512, 512)",0.443359375,0.443359375,5.0,-1023.0,1776.0,-1010.0,-1006.0,-939.0,516.0,1114.0,True,False,True,sitk,sitk,keep_original,ok,
0e2ed7a554,normal,RSNA-Normal,"(37, 512, 512)","(37, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2326.0,-1012.0,-1008.0,-978.0,362.0,1035.0,True,False,True,sitk,sitk,keep_original,ok,
0e47dffa0b,normal,RSNA-Normal,"(28, 512, 512)","(28, 512, 512)",0.4882810115814209,0.4882810115814209,5.17626428604126,-3024.0,1887.0,-3024.0,-3024.0,-979.0,567.0,1429.0,True,False,True,sitk,sitk,keep_original,ok,
0e51803b89,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.451171875,0.451171875,5.0,-1024.0,1722.0,-1010.0,-1006.0,-959.0,466.0,1059.0,True,False,True,sitk,sitk,keep_original,ok,
0e67201fb0,normal,RSNA-Normal,"(34, 512, 512)","(34, 512, 512)",0.48828125,0.48828125,5.0,-1024.0,2354.0,-1009.0,-1005.0,-972.0,274.0,886.0,True,False,True,sitk,sitk,keep_original,ok,
0e999c46b7,normal,RSNA-Normal,"(30, 512, 512)","(30, 512, 512)",0.435546875,0.435546875,5.0,-1024.0,1611.0,-1009.0,-1005.0,-958.0,390.0,942.570000000007,True,False,True,sitk,sitk,keep_original,ok,
0eb0283578,normal,RSNA-Normal,"(29, 512, 512)","(29, 512, 512)",0.435546875,0.435546875,5.0,-1022.0,1593.0,-1011.0,-1007.0,-943.0,589.0,1093.0,True,False,True,sitk,sitk,keep_original,ok,
