case_id,branch,source_dataset,ct_reader_backend,mask_reader_backend,hu_action,resample_action,status,error
5a72f9e6c7,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5b40f5fc4c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5b4b26aabb,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5b99561d7a,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5c0b53354e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5cec025855,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5d223b0177,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5d390ce428,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5d4eb347dc,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5da2f2800f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5e22936183,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5e4548010c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5e5a10764a,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5ec8b6b768,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5f0b735837,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5f27f10f88,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5f8255bf40,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5f8ba20a67,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
5ff362170a,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6056bc7845,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
605ddd497c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
609847bfe2,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
60b5a23da7,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
621b5be0be,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
622a3616ee,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6270e85cb5,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
62ac06d17d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
62ce0d8d25,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
635cd02e2e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
63ec515b85,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6423ea8c07,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6440c0e9a0,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
64ac3d1226,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
64b8ab7375,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
64d597fcd7,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
64e8ca0181,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
64f77012ac,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6760aa4363,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6795efd7bb,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
689169f970,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6909e9ec97,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
693af4df4c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
694bae6137,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
695fb1509f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
696e62e32d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6a00e5f4b4,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6a58f3ceb4,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6a96491280,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6ae111f642,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6b2b4fdea6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6b37836125,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6b4a46f457,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6b604a8156,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6c984ee7f6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6cbe1f0a09,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6cc8f5463a,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6ccc1c9e9f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6cef588dd0,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6e15775d80,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6e81cb0f88,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6ebd8ec2a9,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
6ef07e1c45,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6f73b3e2f6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6fdcebadec,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
6ff047baa3,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
701ca888c7,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
703db4278a,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
70d0e33a2d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
718c0188ef,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
71a2992a40,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
71bd285406,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
720bf63ce3,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
721d2d7bbc,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
722d973691,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
72b5b93699,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
72cf698d39,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7402c2f56c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
745845dce0,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
74bdb58dbf,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
74edab4e1b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7502a8b56b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
75377f04e6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
759546fe89,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
75f4a8502b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7627acfc70,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
769d84c295,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
76b9e01671,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
772ae8b269,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
774f4a13f1,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
777e005cbf,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7782701dad,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
77951bf4b3,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
786ae6a1b4,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
789e986b18,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
78cceffcf1,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
78ee1e68e4,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7904f7b2a0,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
790e50b78e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
79ac9ae34d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7a2902d550,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7a569b3064,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7a834b9d14,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7ab10e3226,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7ab7d0a16f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7ab8e358b2,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7ace18a43b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7b78d08992,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7c004290c4,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7c1bec680d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7c2677954c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7c583850dd,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7cf787efcc,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7d6a269547,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7e7bc358af,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
7f78a55e0f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
8045cc444b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
804e20cbf7,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
804f11162c,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
808b168b62,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
8126dd995b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
81d0455f5f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
81e82c4785,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
829b84e941,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
842f2b08a0,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
844f1fcfbc,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
846d72ffbe,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
84bc22d85c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
85356cb39d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
854f0e9038,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
85765d3ca1,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
857ec1f14c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
859d2ced68,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
85eda14d0e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
8674e49234,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
86a381cb96,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
8750493974,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
878faba4bd,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
87c6213da6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
881ac1f87c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
88df178cf7,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
8933f992ef,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
8958cc0bc6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
89c0c3b109,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
89fc855c8e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
8cdbd94386,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
8e388643b8,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
8f2c4f3b72,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
901fa2058a,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
909cf011fc,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
90c717065e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
9108fc72be,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
910a4dd4d6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
91cae68878,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
91f2c70bd1,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
92b7e2c6f7,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
9306e6458e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
938c3de17e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
938c4efd14,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
93da09b78f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
93dde5f0a1,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
93e5988f16,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
93f3df8132,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
947a0cb55a,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
9493adda69,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
949af16ff6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
9527d43102,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
9571b76737,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
95ebc0d763,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
96606492b5,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
96c6a3b3a8,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
96d2be3adb,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
96dcf0473c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
96e7757122,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
973749b7ce,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
977d91b4bb,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
9789ae9923,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
97fd171c61,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
991c958d94,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
9933598d50,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
99d14515e4,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
9a7a61f482,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
9b4b4287bb,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
9ec43e65d5,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
9ed6724906,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
9f006ce4ef,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
a06d518d21,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
a080e2ec9b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
a090a3a9e6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
a11b8324fa,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
a1a9b59c1a,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
a206deadb3,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
a2ee5e28d9,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
a3ea59c62c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
a43ad2b9ac,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
a43d6f7d3b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
a4614a9f72,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
a64269c9e4,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
aa190d2465,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
aa86bb6386,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
ab009c2cd3,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
aca03293ea,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
acd2654182,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
add7598f08,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
ae6284de1b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
ae9c939e29,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
aee6477d69,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
af5b751187,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
af606c1d17,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
b042155545,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
b26725a6d4,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
b44f67f843,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
b6617f9e71,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
ba000cea10,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
bc3882c42b,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
bd509716e1,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
bd51c3ba34,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
be95ae6c0b,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
bf7891541c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
bfd5d11a56,segmented,HemSeg500,sitk,sitk,no_offset_fix,resampled_to_5mm,ok,
bfdb6396fd,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
c1a8e5eafe,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
c27ad9a4fc,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
c5bb5713ee,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
c6e90ae154,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
c75ae4e374,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
c76da57125,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
c87573d9ae,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
c9279c1877,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
c98bb600aa,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
c9a006f4cc,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
c9f572b2ba,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
ca31f86318,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
ca4396e9f4,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
cba7d5966e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
cbbc4b6f11,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
cc519e5f25,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
cc923a7acd,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
cee8c7d733,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
ceed1296c1,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
cf84ffc14f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
cf93952124,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
d0ff1d6ce6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
d11ef8c224,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
d42e1c78a1,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
d47b77d7ab,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
d5255356a3,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
d580615f5f,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
d5a08cdc39,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
d8835e8ec3,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
d93a29f33e,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
dc61341c3c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
dcbd3197b4,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
dd5044a8ac,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
ddfae03f30,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
de668efc13,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
df4e4ae0e6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
dfa992b2c9,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
dfaf046d38,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
dfd5e4e007,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
e0c222c7dd,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
e0f7f0d989,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
e305315785,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
e4e0813183,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
e4f6609ce1,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
e62ef56058,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
e634283451,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
e67d30d179,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
e78689a0f3,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
e7ee57d239,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
e8fe9ef6f2,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
e957da868d,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
e9d4bdd5cb,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
eb6ac657a6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
ed1628c2a5,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
ee4d47bbbd,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
eeac1dfa77,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
eeddc20f03,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
f1994421cc,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
f1ac06a042,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
f2851197f8,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
f2a6636a59,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
f3366c7295,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
f392baaac2,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
f3fb7e5b57,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
f4b654ed35,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
f538440e3c,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
fb285c7341,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
fba0776067,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
fbdb477ca1,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
fcb4495bb5,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
fd355e15fb,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
fe7dab2602,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
ff81fa79d6,segmented,HemSeg500,sitk,sitk,no_offset_fix,kept_original,ok,
001,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
002,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
003,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
004,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
005,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
006,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
007,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
008,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
009,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
010,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
011,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
012,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
013,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
014,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
015,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
016,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
017,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
018,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
019,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
020,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
021,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
022,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
023,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
024,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
025,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
026,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
027,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
028,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
029,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
030,segmented,Instance22,sitk,sitk,no_offset_fix,kept_original,ok,
