branch,case_id,status,ct_backend,mask_backend,ct_shape,mask_shape,ct_dtype,mask_dtype,ct_out,mask_out,error
Segmented Scans,06df3a7578,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/06df3a7578.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/06df3a7578.npy,
Segmented Scans,070,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/070.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/070.npy,
Segmented Scans,071,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/071.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/071.npy,
Segmented Scans,072,ok,sitk,sitk,"(29, 3, 512, 512)","(29, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/072.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/072.npy,
Segmented Scans,07223e2a2d,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/07223e2a2d.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/07223e2a2d.npy,
Segmented Scans,07299832a8,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/07299832a8.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/07299832a8.npy,
Segmented Scans,073,ok,sitk,sitk,"(31, 3, 512, 512)","(31, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/073.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/073.npy,
Segmented Scans,074,ok,sitk,sitk,"(31, 3, 512, 512)","(31, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/074.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/074.npy,
Segmented Scans,075,ok,sitk,sitk,"(26, 3, 512, 512)","(26, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/075.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/075.npy,
Segmented Scans,076,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/076.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/076.npy,
Segmented Scans,077,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/077.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/077.npy,
Segmented Scans,078,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/078.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/078.npy,
Segmented Scans,079,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/079.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/079.npy,
Segmented Scans,080,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/080.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/080.npy,
Segmented Scans,081,ok,sitk,sitk,"(29, 3, 512, 512)","(29, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/081.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/081.npy,
Segmented Scans,08154d6b7b,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/08154d6b7b.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/08154d6b7b.npy,
Segmented Scans,081931f2ec,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/081931f2ec.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/081931f2ec.npy,
Segmented Scans,081c820129,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/081c820129.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/081c820129.npy,
Segmented Scans,082,ok,sitk,sitk,"(33, 3, 512, 512)","(33, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/082.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/082.npy,
Segmented Scans,083,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/083.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/083.npy,
Segmented Scans,084,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/084.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/084.npy,
Segmented Scans,085,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/085.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/085.npy,
Segmented Scans,08583accc5,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/08583accc5.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/08583accc5.npy,
Segmented Scans,085ade34b2,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/085ade34b2.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/085ade34b2.npy,
Segmented Scans,086,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/086.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/086.npy,
Segmented Scans,087,ok,sitk,sitk,"(27, 3, 512, 512)","(27, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/087.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/087.npy,
Segmented Scans,088,ok,sitk,sitk,"(40, 3, 512, 512)","(40, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/088.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/088.npy,
Segmented Scans,089,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/089.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/089.npy,
Segmented Scans,090,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/090.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/090.npy,
Segmented Scans,091,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/091.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/091.npy,
Segmented Scans,092,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/092.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/092.npy,
Segmented Scans,093,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/093.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/093.npy,
Segmented Scans,094,ok,sitk,sitk,"(25, 3, 512, 512)","(25, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/094.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/094.npy,
Segmented Scans,094a0e8f72,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/094a0e8f72.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/094a0e8f72.npy,
Segmented Scans,095,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/095.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/095.npy,
Segmented Scans,096,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/096.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/096.npy,
Segmented Scans,097,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/097.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/097.npy,
Segmented Scans,098,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/098.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/098.npy,
Segmented Scans,099,ok,sitk,sitk,"(31, 3, 512, 512)","(31, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/099.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/099.npy,
Segmented Scans,0c62321b92,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/0c62321b92.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/0c62321b92.npy,
Segmented Scans,0e01b85a24,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/0e01b85a24.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/0e01b85a24.npy,
Segmented Scans,0f872bac4e,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/0f872bac4e.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/0f872bac4e.npy,
Segmented Scans,100,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/100.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/100.npy,
Segmented Scans,1010f40806,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1010f40806.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1010f40806.npy,
Segmented Scans,102415070c,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/102415070c.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/102415070c.npy,
Segmented Scans,105ec70b1d,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/105ec70b1d.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/105ec70b1d.npy,
Segmented Scans,10be14d6e3,ok,sitk,sitk,"(31, 3, 512, 512)","(31, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/10be14d6e3.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/10be14d6e3.npy,
Segmented Scans,10d45dd698,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/10d45dd698.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/10d45dd698.npy,
Segmented Scans,1139dc270b,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1139dc270b.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1139dc270b.npy,
Segmented Scans,11930cf46b,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/11930cf46b.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/11930cf46b.npy,
Segmented Scans,121eb4361c,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/121eb4361c.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/121eb4361c.npy,
Segmented Scans,121f7ca3da,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/121f7ca3da.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/121f7ca3da.npy,
Segmented Scans,122d538829,ok,sitk,sitk,"(24, 3, 512, 512)","(24, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/122d538829.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/122d538829.npy,
Segmented Scans,1252c234c1,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1252c234c1.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1252c234c1.npy,
Segmented Scans,1261b67249,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1261b67249.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1261b67249.npy,
Segmented Scans,128d656c66,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/128d656c66.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/128d656c66.npy,
Segmented Scans,12e6f536e4,ok,sitk,sitk,"(42, 3, 512, 512)","(42, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/12e6f536e4.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/12e6f536e4.npy,
Segmented Scans,1368fe2097,ok,sitk,sitk,"(38, 3, 512, 512)","(38, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1368fe2097.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1368fe2097.npy,
Segmented Scans,1373e5cb78,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1373e5cb78.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1373e5cb78.npy,
Segmented Scans,137a44b6c4,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/137a44b6c4.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/137a44b6c4.npy,
Segmented Scans,13ea177db6,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/13ea177db6.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/13ea177db6.npy,
Segmented Scans,157c823b27,ok,sitk,sitk,"(36, 3, 512, 512)","(36, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/157c823b27.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/157c823b27.npy,
Segmented Scans,157f6cb4db,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/157f6cb4db.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/157f6cb4db.npy,
Segmented Scans,163f52da8a,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/163f52da8a.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/163f52da8a.npy,
Segmented Scans,1661503f74,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1661503f74.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1661503f74.npy,
Segmented Scans,1695d14ef3,ok,sitk,sitk,"(42, 3, 512, 512)","(42, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1695d14ef3.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1695d14ef3.npy,
Segmented Scans,16c163fa19,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/16c163fa19.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/16c163fa19.npy,
Segmented Scans,16ea2bcef7,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/16ea2bcef7.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/16ea2bcef7.npy,
Segmented Scans,17014b11f1,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/17014b11f1.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/17014b11f1.npy,
Segmented Scans,172ae18e3e,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/172ae18e3e.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/172ae18e3e.npy,
Segmented Scans,1908f0cd50,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1908f0cd50.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1908f0cd50.npy,
Segmented Scans,190e9d8e3c,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/190e9d8e3c.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/190e9d8e3c.npy,
Segmented Scans,19301f3a01,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/19301f3a01.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/19301f3a01.npy,
Segmented Scans,1994af6215,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1994af6215.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1994af6215.npy,
Segmented Scans,1ab5f078f6,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1ab5f078f6.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1ab5f078f6.npy,
Segmented Scans,1b1a2dcaea,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1b1a2dcaea.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1b1a2dcaea.npy,
Segmented Scans,1b6fd8d255,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1b6fd8d255.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1b6fd8d255.npy,
Segmented Scans,1bac343cea,ok,sitk,sitk,"(28, 3, 512, 512)","(28, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1bac343cea.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1bac343cea.npy,
Segmented Scans,1cac8dba16,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1cac8dba16.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1cac8dba16.npy,
Segmented Scans,1cb11e92e9,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1cb11e92e9.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1cb11e92e9.npy,
Segmented Scans,1cd202a3cc,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1cd202a3cc.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1cd202a3cc.npy,
Segmented Scans,1cd4dc2348,ok,sitk,sitk,"(34, 3, 512, 512)","(34, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1cd4dc2348.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1cd4dc2348.npy,
Segmented Scans,1cea750ed3,ok,sitk,sitk,"(30, 3, 512, 512)","(30, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1cea750ed3.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1cea750ed3.npy,
Segmented Scans,1d0d7ed17e,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1d0d7ed17e.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1d0d7ed17e.npy,
Segmented Scans,1d4b740107,ok,sitk,sitk,"(32, 3, 512, 512)","(32, 512, 512)",uint8,uint8,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/ct_scans/1d4b740107.npy,/Volumes/MacOS Move/CT-Seg1500-NPY-Precomputd/Segmented Scans/masks/1d4b740107.npy,
