case_id,branch,source_dataset,file_ext,file_ext_current,file_ext_original_ct,file_ext_original_mask,ct_path,mask_path,status,reason
07d635bf47,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/07d635bf47.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/07d635bf47.nii.gz,kept,
07eda66f83,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/07eda66f83.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/07eda66f83.nii.gz,kept,
07faa30806,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/07faa30806.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/07faa30806.nii.gz,kept,
07fe869052,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/07fe869052.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/07fe869052.nii.gz,kept,
08b94db85d,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/08b94db85d.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/08b94db85d.nii.gz,kept,
08c223f50d,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/08c223f50d.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/08c223f50d.nii.gz,kept,
08c6234c7f,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/08c6234c7f.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/08c6234c7f.nii.gz,kept,
08cd7d7544,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/08cd7d7544.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/08cd7d7544.nii.gz,kept,
08d19147e9,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/08d19147e9.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/08d19147e9.nii.gz,kept,
08d24ac2b0,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/08d24ac2b0.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/08d24ac2b0.nii.gz,kept,
08e112321d,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/08e112321d.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/08e112321d.nii.gz,kept,
08e8abc9e3,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/08e8abc9e3.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/08e8abc9e3.nii.gz,kept,
08e9893435,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/08e9893435.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/08e9893435.nii.gz,kept,
08ea5e1c43,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/08ea5e1c43.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/08ea5e1c43.nii.gz,kept,
08ef65330f,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/08ef65330f.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/08ef65330f.nii.gz,kept,
08f3df45cf,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/08f3df45cf.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/08f3df45cf.nii.gz,kept,
08f434a559,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/08f434a559.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/08f434a559.nii.gz,kept,
09a0e04205,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/09a0e04205.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/09a0e04205.nii.gz,kept,
09ac591933,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/09ac591933.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/09ac591933.nii.gz,kept,
09bb065ab9,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/09bb065ab9.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/09bb065ab9.nii.gz,kept,
09c68c83bc,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/09c68c83bc.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/09c68c83bc.nii.gz,kept,
09cab60e96,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/09cab60e96.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/09cab60e96.nii.gz,kept,
09cef78912,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/09cef78912.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/09cef78912.nii.gz,kept,
09cf846a4e,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/09cf846a4e.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/09cf846a4e.nii.gz,kept,
09d71d7d2f,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/09d71d7d2f.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/09d71d7d2f.nii.gz,kept,
09e19d6313,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/09e19d6313.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/09e19d6313.nii.gz,kept,
09e2c8b528,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/09e2c8b528.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/09e2c8b528.nii.gz,kept,
09fdd85180,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/09fdd85180.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/09fdd85180.nii.gz,kept,
0a2f2793e1,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0a2f2793e1.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0a2f2793e1.nii.gz,kept,
0a2f87e000,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0a2f87e000.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0a2f87e000.nii.gz,kept,
0a366606fc,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0a366606fc.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0a366606fc.nii.gz,kept,
0a477b6cb6,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0a477b6cb6.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0a477b6cb6.nii.gz,kept,
0a53c06c36,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0a53c06c36.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0a53c06c36.nii.gz,kept,
0a56790fca,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0a56790fca.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0a56790fca.nii.gz,kept,
0a5fb67407,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0a5fb67407.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0a5fb67407.nii.gz,kept,
0a60e00859,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0a60e00859.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0a60e00859.nii.gz,kept,
0a69c437f0,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0a69c437f0.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0a69c437f0.nii.gz,kept,
0a72528c9e,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0a72528c9e.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0a72528c9e.nii.gz,kept,
0a917a8002,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0a917a8002.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0a917a8002.nii.gz,kept,
0a966bd281,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0a966bd281.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0a966bd281.nii.gz,kept,
0a97415c4b,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0a97415c4b.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0a97415c4b.nii.gz,kept,
0aa094d75f,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0aa094d75f.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0aa094d75f.nii.gz,kept,
0ab84103d9,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0ab84103d9.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0ab84103d9.nii.gz,kept,
0ac0361a12,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0ac0361a12.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0ac0361a12.nii.gz,kept,
0ac451d9c8,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0ac451d9c8.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0ac451d9c8.nii.gz,kept,
0ad8628a85,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0ad8628a85.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0ad8628a85.nii.gz,kept,
0ae0cf9930,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0ae0cf9930.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0ae0cf9930.nii.gz,kept,
0ae13c7216,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0ae13c7216.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0ae13c7216.nii.gz,kept,
0ae5fe0e7e,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0ae5fe0e7e.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0ae5fe0e7e.nii.gz,kept,
0ae6854201,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0ae6854201.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0ae6854201.nii.gz,kept,
0aebc15bde,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0aebc15bde.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0aebc15bde.nii.gz,kept,
0aeffd17f8,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0aeffd17f8.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0aeffd17f8.nii.gz,kept,
0b158cb563,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b158cb563.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b158cb563.nii.gz,kept,
0b1e9b4ac2,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b1e9b4ac2.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b1e9b4ac2.nii.gz,kept,
0b2efaf74d,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b2efaf74d.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b2efaf74d.nii.gz,kept,
0b330a65ae,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b330a65ae.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b330a65ae.nii.gz,kept,
0b36b87829,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b36b87829.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b36b87829.nii.gz,kept,
0b41da0a1f,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b41da0a1f.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b41da0a1f.nii.gz,kept,
0b5c6aea22,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b5c6aea22.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b5c6aea22.nii.gz,kept,
0b6ee3197d,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b6ee3197d.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b6ee3197d.nii.gz,kept,
0b73424e03,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b73424e03.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b73424e03.nii.gz,kept,
0b86d9d13a,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b86d9d13a.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b86d9d13a.nii.gz,kept,
0b8db6258a,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b8db6258a.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b8db6258a.nii.gz,kept,
0b8f8d3775,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b8f8d3775.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b8f8d3775.nii.gz,kept,
0b8fcb7cc4,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b8fcb7cc4.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b8fcb7cc4.nii.gz,kept,
0b90ddbb57,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b90ddbb57.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b90ddbb57.nii.gz,kept,
0b937b4d43,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b937b4d43.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b937b4d43.nii.gz,kept,
0b96f23eb9,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b96f23eb9.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b96f23eb9.nii.gz,kept,
0b995dd667,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b995dd667.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b995dd667.nii.gz,kept,
0b9e3481e9,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0b9e3481e9.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0b9e3481e9.nii.gz,kept,
0babb7adf3,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0babb7adf3.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0babb7adf3.nii.gz,kept,
0bb06bf222,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0bb06bf222.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0bb06bf222.nii.gz,kept,
0bb7d23c5f,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0bb7d23c5f.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0bb7d23c5f.nii.gz,kept,
0bbaee35d8,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0bbaee35d8.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0bbaee35d8.nii.gz,kept,
0bc4f8acba,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0bc4f8acba.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0bc4f8acba.nii.gz,kept,
0bc6b00f40,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0bc6b00f40.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0bc6b00f40.nii.gz,kept,
0bc89d684a,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0bc89d684a.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0bc89d684a.nii.gz,kept,
0bca30649a,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0bca30649a.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0bca30649a.nii.gz,kept,
0bcf3ade01,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0bcf3ade01.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0bcf3ade01.nii.gz,kept,
0bd3f66915,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0bd3f66915.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0bd3f66915.nii.gz,kept,
0bd77b6c3d,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0bd77b6c3d.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0bd77b6c3d.nii.gz,kept,
0bdf15892b,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0bdf15892b.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0bdf15892b.nii.gz,kept,
0be5c0d1b3,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0be5c0d1b3.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0be5c0d1b3.nii.gz,kept,
0bf476cba4,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0bf476cba4.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0bf476cba4.nii.gz,kept,
0c122b1300,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0c122b1300.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0c122b1300.nii.gz,kept,
0c1423fef0,normal,RSNA-normal,nii.gz,nii.gz,,,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/0c1423fef0.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/0c1423fef0.nii.gz,kept,
